ID=    1, predicted=  3, true=  3, accuracy=1.00
ID= 1034, predicted=  4, true=  4, accuracy=1.00
ID= 1035, predicted=  4, true=  4, accuracy=1.00
ID= 1036, predicted=  3, true=  4, accuracy=0.00
ID= 1037, predicted=  4, true=  4, accuracy=1.00
ID= 1038, predicted=  7, true=  4, accuracy=0.00
ID= 1039, predicted=  3, true=  4, accuracy=0.00
ID= 1040, predicted=  4, true=  7, accuracy=0.00
ID= 1041, predicted=  5, true=  5, accuracy=1.00
ID= 1042, predicted=  1, true=  1, accuracy=1.00
ID= 1043, predicted=  1, true=  1, accuracy=1.00
ID= 1044, predicted=  1, true=  1, accuracy=1.00
ID= 1045, predicted=  1, true=  1, accuracy=1.00
ID= 1046, predicted=  1, true=  1, accuracy=1.00
ID= 1047, predicted=  1, true=  1, accuracy=1.00
ID= 1048, predicted=  7, true=  7, accuracy=1.00
ID= 1049, predicted=  7, true=  7, accuracy=1.00
ID= 1050, predicted=  7, true=  7, accuracy=1.00
ID= 1051, predicted=  7, true=  7, accuracy=1.00
ID= 1052, predicted=  7, true=  7, accuracy=1.00
ID= 1053, predicted=  7, true=  7, accuracy=1.00
ID= 1054, predicted=  4, true=  7, accuracy=0.00
ID= 1055, predicted=  7, true=  4, accuracy=0.00
ID= 1056, predicted=  4, true=  4, accuracy=1.00
ID= 1057, predicted=  3, true=  4, accuracy=0.00
ID= 1058, predicted=  7, true=  7, accuracy=1.00
ID= 1059, predicted=  3, true=  7, accuracy=0.33
ID= 1060, predicted=  7, true=  7, accuracy=1.00
ID= 1061, predicted=  7, true=  7, accuracy=1.00
ID= 1062, predicted=  5, true=  5, accuracy=1.00
ID= 1063, predicted=  5, true=  5, accuracy=1.00
ID= 1064, predicted=  5, true=  5, accuracy=1.00
ID= 1065, predicted=  5, true=  5, accuracy=1.00
ID= 1066, predicted=  1, true=  1, accuracy=1.00
ID= 1067, predicted=  1, true=  1, accuracy=1.00
ID= 1068, predicted=  1, true=  1, accuracy=1.00
ID= 1069, predicted=  1, true=  1, accuracy=1.00
ID= 1070, predicted=  7, true=  7, accuracy=1.00
ID= 1071, predicted=  7, true=  7, accuracy=1.00
ID= 1072, predicted=  4, true=  4, accuracy=1.00
ID= 1073, predicted=  4, true=  4, accuracy=1.00
ID= 1074, predicted=  7, true=  7, accuracy=1.00
ID= 1075, predicted=  3, true=  4, accuracy=0.33
ID= 1076, predicted=  4, true=  4, accuracy=1.00
ID= 1077, predicted=  7, true=  5, accuracy=0.00
ID= 1078, predicted=  7, true=  7, accuracy=1.00
ID= 1079, predicted=  7, true=  7, accuracy=1.00
ID= 1080, predicted=  7, true=  7, accuracy=1.00
ID= 1081, predicted=  3, true=  3, accuracy=1.00
ID= 1082, predicted=  5, true=  5, accuracy=1.00
ID= 1083, predicted=  5, true=  5, accuracy=1.00
ID= 1084, predicted=  5, true=  5, accuracy=1.00
ID= 1085, predicted=  1, true=  1, accuracy=1.00
ID= 1086, predicted=  1, true=  1, accuracy=1.00
ID= 1087, predicted=  1, true=  1, accuracy=1.00
ID= 1088, predicted=  1, true=  1, accuracy=1.00
ID= 1089, predicted=  1, true=  1, accuracy=1.00
ID= 1090, predicted=  1, true=  1, accuracy=1.00
ID= 1091, predicted=  7, true=  7, accuracy=1.00
ID= 1092, predicted=  7, true=  7, accuracy=1.00
ID= 1093, predicted=  7, true=  7, accuracy=1.00
ID= 1094, predicted=  4, true=  4, accuracy=1.00
ID= 1095, predicted=  4, true=  4, accuracy=1.00
ID= 1096, predicted=  7, true=  7, accuracy=1.00
ID= 1097, predicted=  7, true=  7, accuracy=1.00
ID= 1098, predicted=  7, true=  4, accuracy=0.00
ID= 1099, predicted=  7, true=  5, accuracy=0.00
ID= 1100, predicted=  7, true=  5, accuracy=0.00
ID= 1101, predicted=  7, true=  5, accuracy=0.00
ID= 1102, predicted=  7, true=  7, accuracy=1.00
ID= 1103, predicted=  7, true=  7, accuracy=1.00
ID= 1104, predicted=  7, true=  7, accuracy=1.00
ID= 1105, predicted=  7, true=  7, accuracy=1.00
ID= 1106, predicted=  4, true=  7, accuracy=0.00
ID= 1107, predicted=  3, true=  3, accuracy=1.00
ID= 1108, predicted=  7, true=  3, accuracy=0.00
ID= 1109, predicted=  5, true=  5, accuracy=1.00
ID= 1110, predicted=  5, true=  5, accuracy=1.00
ID= 1111, predicted=  5, true=  5, accuracy=1.00
ID= 1112, predicted=  1, true=  1, accuracy=1.00
ID= 1113, predicted=  1, true=  1, accuracy=1.00
ID= 1114, predicted=  1, true=  1, accuracy=1.00
ID= 1115, predicted=  1, true=  1, accuracy=1.00
ID= 1116, predicted=  7, true=  7, accuracy=1.00
ID= 1117, predicted=  7, true=  7, accuracy=1.00
ID= 1118, predicted=  4, true=  4, accuracy=1.00
ID= 1119, predicted=  4, true=  4, accuracy=1.00
ID= 1120, predicted=  7, true=  7, accuracy=1.00
ID= 1121, predicted=  7, true=  7, accuracy=1.00
ID= 1122, predicted=  7, true=  7, accuracy=1.00
ID= 1123, predicted=  4, true=  4, accuracy=1.00
ID= 1124, predicted=  7, true=  7, accuracy=1.00
ID= 1125, predicted=  7, true=  7, accuracy=1.00
ID= 1126, predicted=  7, true=  7, accuracy=1.00
ID= 1127, predicted=  5, true=  5, accuracy=1.00
ID= 1128, predicted=  5, true=  5, accuracy=1.00
ID= 1129, predicted=  5, true=  5, accuracy=1.00
ID= 1130, predicted=  5, true=  5, accuracy=1.00
ID= 1131, predicted=  1, true=  1, accuracy=1.00
ID= 1132, predicted=  1, true=  1, accuracy=1.00
ID= 1133, predicted=  1, true=  1, accuracy=1.00
ID= 1134, predicted=  1, true=  1, accuracy=1.00
ID= 1135, predicted=  7, true=  7, accuracy=1.00
ID= 1136, predicted=  7, true=  7, accuracy=1.00
ID= 1137, predicted=  7, true=  7, accuracy=1.00
ID= 1138, predicted=  7, true=  7, accuracy=1.00
ID= 1139, predicted=  4, true=  4, accuracy=1.00
ID= 1140, predicted=  4, true=  4, accuracy=1.00
ID= 1141, predicted=  4, true=  4, accuracy=1.00
ID= 1142, predicted=  4, true=  4, accuracy=1.00
ID= 1143, predicted=  7, true=  7, accuracy=1.00
ID= 1144, predicted=  7, true=  7, accuracy=1.00
ID= 1145, predicted=  7, true=  4, accuracy=0.00
ID= 1146, predicted=  3, true=  4, accuracy=0.00
ID= 1147, predicted=  5, true=  5, accuracy=1.00
ID= 1148, predicted=  5, true=  5, accuracy=1.00
ID= 1149, predicted=  7, true=  7, accuracy=1.00
ID= 1150, predicted=  4, true=  7, accuracy=0.00
ID= 1151, predicted=  7, true=  7, accuracy=1.00
ID= 1152, predicted=  5, true=  5, accuracy=1.00
ID= 1153, predicted=  5, true=  5, accuracy=1.00
ID= 1154, predicted=  5, true=  5, accuracy=1.00
ID= 1155, predicted=  5, true=  5, accuracy=1.00
ID= 1156, predicted=  1, true=  1, accuracy=1.00
ID= 1157, predicted=  1, true=  1, accuracy=1.00
ID= 1158, predicted=  1, true=  1, accuracy=1.00
ID= 1159, predicted=  1, true=  1, accuracy=1.00
ID= 1160, predicted=  1, true=  1, accuracy=1.00
ID= 1161, predicted=  1, true=  1, accuracy=1.00
ID= 1162, predicted=  1, true=  1, accuracy=1.00
ID= 1163, predicted=  1, true=  1, accuracy=1.00
ID= 1164, predicted=  7, true=  7, accuracy=1.00
ID= 1165, predicted=  7, true=  7, accuracy=1.00
ID= 1166, predicted=  4, true=  4, accuracy=1.00
ID= 1167, predicted=  4, true=  4, accuracy=1.00
ID= 1168, predicted=  4, true=  4, accuracy=1.00
ID= 1169, predicted=  7, true=  7, accuracy=1.00
ID= 1170, predicted=  7, true=  7, accuracy=1.00
ID= 1171, predicted=  7, true=  4, accuracy=0.00
ID= 1172, predicted=  4, true=  5, accuracy=0.00
ID= 1173, predicted=  5, true=  5, accuracy=1.00
ID= 1174, predicted=  5, true=  5, accuracy=1.00
ID= 1175, predicted=  4, true=  7, accuracy=0.00
ID= 1176, predicted=  4, true=  7, accuracy=0.00
ID= 1177, predicted=  7, true=  3, accuracy=0.00
ID= 1178, predicted=  7, true=  7, accuracy=1.00
ID= 1179, predicted=  3, true=  3, accuracy=1.00
ID= 1180, predicted=  3, true=  3, accuracy=1.00
ID= 1181, predicted=  3, true=  3, accuracy=1.00
ID= 1182, predicted=  5, true=  5, accuracy=1.00
ID= 1183, predicted=  5, true=  5, accuracy=1.00
ID= 1184, predicted=  5, true=  5, accuracy=1.00
ID= 1185, predicted=  1, true=  1, accuracy=1.00
ID= 1186, predicted=  1, true=  1, accuracy=1.00
ID= 1187, predicted=  1, true=  1, accuracy=1.00
ID= 1188, predicted=  1, true=  1, accuracy=1.00
ID= 1189, predicted=  1, true=  1, accuracy=1.00
ID= 1190, predicted=  7, true=  7, accuracy=1.00
ID= 1191, predicted=  7, true=  7, accuracy=1.00
ID= 1192, predicted=  4, true=  4, accuracy=1.00
ID= 1193, predicted=  4, true=  4, accuracy=1.00
ID= 1194, predicted=  4, true=  4, accuracy=1.00
ID= 1195, predicted=  7, true=  7, accuracy=1.00
ID= 1196, predicted=  7, true=  7, accuracy=1.00
ID= 1197, predicted=  5, true=  5, accuracy=1.00
ID= 1198, predicted=  5, true=  5, accuracy=1.00
ID= 1199, predicted=  7, true=  7, accuracy=1.00
ID= 1200, predicted=  3, true=  3, accuracy=1.00
ID= 1201, predicted=  3, true=  3, accuracy=1.00
ID= 1202, predicted=  5, true=  5, accuracy=1.00
ID= 1203, predicted=  5, true=  5, accuracy=1.00
ID= 1204, predicted=  5, true=  5, accuracy=1.00
ID= 1205, predicted=  1, true=  1, accuracy=1.00
ID= 1206, predicted=  1, true=  1, accuracy=1.00
ID= 1207, predicted=  1, true=  1, accuracy=1.00
ID= 1208, predicted=  1, true=  1, accuracy=1.00
ID= 1209, predicted=  1, true=  1, accuracy=1.00
ID= 1210, predicted=  1, true=  1, accuracy=1.00
ID= 1211, predicted=  1, true=  1, accuracy=1.00
ID= 1212, predicted=  7, true=  7, accuracy=1.00
ID= 1213, predicted=  4, true=  4, accuracy=1.00
ID= 1214, predicted=  4, true=  4, accuracy=1.00
ID= 1215, predicted=  7, true=  7, accuracy=1.00
ID= 1216, predicted=  5, true=  5, accuracy=1.00
ID= 1217, predicted=  5, true=  5, accuracy=1.00
ID= 1218, predicted=  5, true=  5, accuracy=1.00
ID= 1219, predicted=  7, true=  7, accuracy=1.00
ID= 1220, predicted=  7, true=  7, accuracy=1.00
ID= 1221, predicted=  3, true=  7, accuracy=0.00
ID= 1222, predicted=  3, true=  3, accuracy=1.00
ID= 1223, predicted=  3, true=  3, accuracy=1.00
ID= 1224, predicted=  5, true=  5, accuracy=1.00
ID= 1225, predicted=  5, true=  5, accuracy=1.00
ID= 1226, predicted=  5, true=  5, accuracy=1.00
ID= 1227, predicted=  5, true=  5, accuracy=1.00
ID= 1228, predicted=  5, true=  5, accuracy=1.00
ID= 1229, predicted=  1, true=  1, accuracy=1.00
ID= 1230, predicted=  1, true=  1, accuracy=1.00
ID= 1231, predicted=  1, true=  1, accuracy=1.00
ID= 1232, predicted=  1, true=  1, accuracy=1.00
ID= 1233, predicted=  1, true=  1, accuracy=1.00
ID= 1234, predicted=  1, true=  1, accuracy=1.00
ID= 1235, predicted=  7, true=  7, accuracy=1.00
ID= 1236, predicted=  4, true=  4, accuracy=1.00
ID= 1237, predicted=  4, true=  4, accuracy=1.00
ID= 1238, predicted=  4, true=  4, accuracy=1.00
ID= 1239, predicted=  4, true=  4, accuracy=1.00
ID= 1240, predicted=  7, true=  7, accuracy=1.00
ID= 1241, predicted=  5, true=  5, accuracy=1.00
ID= 1242, predicted=  7, true=  7, accuracy=1.00
ID= 1243, predicted=  3, true=  3, accuracy=1.00
ID= 1244, predicted=  3, true=  3, accuracy=1.00
ID= 1245, predicted=  3, true=  3, accuracy=1.00
ID= 1246, predicted=  5, true=  5, accuracy=1.00
ID= 1247, predicted=  5, true=  5, accuracy=1.00
ID= 1248, predicted=  5, true=  5, accuracy=1.00
ID= 1249, predicted=  5, true=  5, accuracy=1.00
ID= 1250, predicted=  5, true=  5, accuracy=1.00
ID= 1251, predicted=  5, true=  5, accuracy=1.00
ID= 1252, predicted=  5, true=  5, accuracy=1.00
ID= 1253, predicted=  5, true=  5, accuracy=1.00
ID= 1254, predicted=  1, true=  1, accuracy=1.00
ID= 1255, predicted=  1, true=  1, accuracy=1.00
ID= 1256, predicted=  1, true=  1, accuracy=1.00
ID= 1257, predicted=  7, true=  7, accuracy=1.00
ID= 1258, predicted=  7, true=  7, accuracy=1.00
ID= 1259, predicted=  7, true=  7, accuracy=1.00
ID= 1260, predicted=  4, true=  4, accuracy=1.00
ID= 1261, predicted=  4, true=  4, accuracy=1.00
ID= 1262, predicted=  7, true=  7, accuracy=1.00
ID= 1263, predicted=  7, true=  5, accuracy=0.00
ID= 1264, predicted=  5, true=  5, accuracy=1.00
ID= 1265, predicted=  7, true=  7, accuracy=1.00
ID= 1266, predicted=  7, true=  7, accuracy=1.00
ID= 1267, predicted=  3, true=  3, accuracy=1.00
ID= 1268, predicted=  3, true=  3, accuracy=1.00
ID= 1269, predicted=  3, true=  3, accuracy=1.00
ID= 1270, predicted=  5, true=  5, accuracy=1.00
ID= 1271, predicted=  5, true=  5, accuracy=1.00
ID= 1272, predicted=  5, true=  5, accuracy=1.00
ID= 1273, predicted=  1, true=  1, accuracy=1.00
ID= 1274, predicted=  1, true=  1, accuracy=1.00
ID= 1275, predicted=  1, true=  1, accuracy=1.00
ID= 1276, predicted=  1, true=  1, accuracy=1.00
ID= 1277, predicted=  1, true=  1, accuracy=1.00
ID= 1278, predicted=  1, true=  1, accuracy=1.00
ID= 1279, predicted=  1, true=  1, accuracy=1.00
ID= 1280, predicted=  7, true=  7, accuracy=1.00
ID= 1281, predicted=  7, true=  7, accuracy=1.00
ID= 1282, predicted=  4, true=  4, accuracy=1.00
ID= 1283, predicted=  4, true=  4, accuracy=1.00
ID= 1284, predicted=  4, true=  4, accuracy=1.00
ID= 1285, predicted=  4, true=  4, accuracy=1.00
ID= 1286, predicted=  7, true=  7, accuracy=1.00
ID= 1287, predicted=  7, true=  4, accuracy=0.00
ID= 1288, predicted=  7, true=  4, accuracy=0.00
ID= 1289, predicted=  5, true=  5, accuracy=1.00
ID= 1290, predicted=  7, true=  7, accuracy=1.00
ID= 1291, predicted=  7, true=  7, accuracy=1.00
ID= 1292, predicted=  3, true=  3, accuracy=1.00
ID= 1293, predicted=  3, true=  3, accuracy=1.00
ID= 1294, predicted=  3, true=  3, accuracy=1.00
ID= 1295, predicted=  5, true=  5, accuracy=1.00
ID= 1296, predicted=  5, true=  5, accuracy=1.00
ID= 1297, predicted=  5, true=  5, accuracy=1.00
ID= 1298, predicted=  5, true=  5, accuracy=1.00
ID= 1299, predicted=  1, true=  1, accuracy=1.00
ID= 1300, predicted=  1, true=  1, accuracy=1.00
ID= 1301, predicted=  1, true=  1, accuracy=1.00
ID= 1302, predicted=  1, true=  1, accuracy=1.00
ID= 1303, predicted=  1, true=  1, accuracy=1.00
ID= 1304, predicted=  1, true=  1, accuracy=1.00
ID= 1305, predicted=  7, true=  7, accuracy=1.00
ID= 1306, predicted=  7, true=  7, accuracy=1.00
ID= 1307, predicted=  4, true=  4, accuracy=1.00
ID= 1308, predicted=  4, true=  4, accuracy=1.00
ID= 1309, predicted=  4, true=  4, accuracy=1.00
ID= 1310, predicted=  7, true=  7, accuracy=1.00
ID= 1311, predicted=  7, true=  7, accuracy=1.00
ID= 1312, predicted=  7, true=  7, accuracy=1.00
ID= 1313, predicted=  7, true=  7, accuracy=1.00
ID= 1314, predicted=  7, true=  7, accuracy=1.00
ID= 1315, predicted=  3, true=  3, accuracy=1.00
ID= 1316, predicted=  3, true=  5, accuracy=0.33
ID= 1317, predicted=  7, true=  5, accuracy=0.00
ID= 1318, predicted=  7, true=  5, accuracy=0.00
ID= 1319, predicted=  5, true=  5, accuracy=1.00
ID= 1320, predicted=  5, true=  5, accuracy=1.00
ID= 1321, predicted=  3, true=  3, accuracy=1.00
ID= 1322, predicted=  3, true=  3, accuracy=1.00
ID= 1323, predicted=  1, true=  1, accuracy=1.00
ID= 1324, predicted=  1, true=  1, accuracy=1.00
ID= 1325, predicted=  1, true=  1, accuracy=1.00
ID= 1326, predicted=  1, true=  1, accuracy=1.00
ID= 1327, predicted=  1, true=  1, accuracy=1.00
ID= 1328, predicted=  1, true=  1, accuracy=1.00
ID= 1329, predicted=  1, true=  1, accuracy=1.00
ID= 1330, predicted=  4, true=  4, accuracy=1.00
ID= 1331, predicted=  4, true=  4, accuracy=1.00
ID= 1332, predicted=  4, true=  4, accuracy=1.00
ID= 1333, predicted=  4, true=  4, accuracy=1.00
ID= 1334, predicted=  4, true=  4, accuracy=1.00
ID= 1335, predicted=  4, true=  4, accuracy=1.00
ID= 1336, predicted=  4, true=  4, accuracy=1.00
ID= 1337, predicted=  7, true=  7, accuracy=1.00
ID= 1338, predicted=  7, true=  7, accuracy=1.00
ID= 1339, predicted=  7, true=  7, accuracy=1.00
ID= 1340, predicted=  7, true=  7, accuracy=1.00
ID= 1341, predicted=  7, true=  4, accuracy=0.00
ID= 1342, predicted=  7, true=  7, accuracy=1.00
ID= 1343, predicted=  5, true=  5, accuracy=1.00
ID= 1344, predicted=  5, true=  5, accuracy=1.00
ID= 1345, predicted=  3, true=  3, accuracy=1.00
ID= 1346, predicted=  3, true=  3, accuracy=0.33
ID= 1347, predicted=  5, true=  5, accuracy=1.00
ID= 1348, predicted=  7, true=  5, accuracy=0.00
ID= 1349, predicted=  4, true=  5, accuracy=0.33
ID= 1350, predicted=  1, true=  1, accuracy=1.00
ID= 1351, predicted=  1, true=  1, accuracy=1.00
ID= 1352, predicted=  1, true=  1, accuracy=1.00
ID= 1353, predicted=  1, true=  1, accuracy=1.00
ID= 1354, predicted=  1, true=  1, accuracy=1.00
ID= 1355, predicted=  1, true=  1, accuracy=1.00
ID= 1356, predicted=  7, true=  7, accuracy=1.00
ID= 1357, predicted=  4, true=  4, accuracy=1.00
ID= 1358, predicted=  4, true=  4, accuracy=1.00
ID= 1359, predicted=  4, true=  4, accuracy=1.00
ID= 1360, predicted=  4, true=  4, accuracy=1.00
ID= 1361, predicted=  7, true=  4, accuracy=0.00
ID= 1362, predicted=  7, true=  7, accuracy=1.00
ID= 1363, predicted=  7, true=  7, accuracy=1.00
ID= 1364, predicted=  5, true=  5, accuracy=1.00
ID= 1365, predicted=  5, true=  5, accuracy=1.00
ID= 1366, predicted=  4, true=  7, accuracy=0.00
ID= 1367, predicted=  4, true=  7, accuracy=0.00
ID= 1368, predicted=  3, true=  3, accuracy=1.00
ID= 1369, predicted=  3, true=  3, accuracy=1.00
ID= 1370, predicted=  3, true=  3, accuracy=1.00
ID= 1371, predicted=  3, true=  3, accuracy=1.00
ID= 1372, predicted=  3, true=  3, accuracy=1.00
ID= 1373, predicted=  1, true=  5, accuracy=0.33
ID= 1374, predicted=  3, true=  3, accuracy=1.00
ID= 1375, predicted=  1, true=  1, accuracy=1.00
ID= 1376, predicted=  1, true=  1, accuracy=1.00
ID= 1377, predicted=  1, true=  1, accuracy=1.00
ID= 1378, predicted=  1, true=  1, accuracy=1.00
ID= 1379, predicted=  1, true=  1, accuracy=1.00
ID= 1380, predicted=  1, true=  1, accuracy=1.00
ID= 1381, predicted=  1, true=  1, accuracy=1.00
ID= 1382, predicted=  1, true=  1, accuracy=1.00
ID= 1383, predicted=  1, true=  1, accuracy=1.00
ID= 1384, predicted=  7, true=  7, accuracy=1.00
ID= 1385, predicted=  4, true=  4, accuracy=1.00
ID= 1386, predicted=  4, true=  4, accuracy=1.00
ID= 1387, predicted=  4, true=  4, accuracy=1.00
ID= 1388, predicted=  4, true=  4, accuracy=1.00
ID= 1389, predicted=  7, true=  5, accuracy=0.00
ID= 1390, predicted=  3, true=  3, accuracy=1.00
ID= 1391, predicted=  7, true=  3, accuracy=0.00
ID= 1392, predicted=  1, true=  1, accuracy=1.00
ID= 1393, predicted=  1, true=  1, accuracy=1.00
ID= 1394, predicted=  1, true=  1, accuracy=1.00
ID= 1395, predicted=  1, true=  1, accuracy=1.00
ID= 1396, predicted=  1, true=  1, accuracy=1.00
ID= 1397, predicted=  1, true=  1, accuracy=1.00
ID= 1398, predicted=  1, true=  1, accuracy=1.00
ID= 1399, predicted=  1, true=  1, accuracy=1.00
ID= 1400, predicted=  1, true=  1, accuracy=1.00
ID= 1401, predicted=  1, true=  1, accuracy=1.00
ID= 1402, predicted=  1, true=  1, accuracy=1.00
ID= 1403, predicted=  1, true=  1, accuracy=1.00
ID= 1404, predicted=  1, true=  1, accuracy=1.00
ID= 1405, predicted=  4, true=  4, accuracy=1.00
ID= 1406, predicted=  4, true=  4, accuracy=1.00
ID= 1407, predicted=  4, true=  4, accuracy=1.00
ID= 1408, predicted=  4, true=  4, accuracy=1.00
ID= 1409, predicted=  7, true=  4, accuracy=0.00
ID= 1410, predicted=  7, true=  7, accuracy=1.00
ID= 1411, predicted=  7, true=  7, accuracy=1.00
ID= 1412, predicted=  7, true=  7, accuracy=1.00
ID= 1413, predicted=  3, true=  7, accuracy=0.33
ID= 1414, predicted=  3, true=  3, accuracy=1.00
ID= 1415, predicted=  3, true=  3, accuracy=1.00
ID= 1416, predicted=  3, true=  3, accuracy=1.00
ID= 1417, predicted=  1, true=  1, accuracy=1.00
ID= 1418, predicted=  1, true=  1, accuracy=1.00
ID= 1419, predicted=  1, true=  1, accuracy=1.00
ID= 1420, predicted=  1, true=  1, accuracy=1.00
ID= 1421, predicted=  1, true=  1, accuracy=1.00
ID= 1422, predicted=  1, true=  1, accuracy=1.00
ID= 1423, predicted=  1, true=  1, accuracy=1.00
ID= 1424, predicted=  1, true=  1, accuracy=1.00
ID= 1425, predicted=  1, true=  1, accuracy=1.00
ID= 1426, predicted=  1, true=  1, accuracy=1.00
ID= 1427, predicted=  1, true=  1, accuracy=1.00
ID= 1428, predicted=  1, true=  1, accuracy=1.00
ID= 1429, predicted=  4, true=  4, accuracy=1.00
ID= 1430, predicted=  4, true=  4, accuracy=1.00
ID= 1431, predicted=  7, true=  7, accuracy=1.00
ID= 1432, predicted=  7, true=  7, accuracy=1.00
ID= 1433, predicted=  7, true=  7, accuracy=1.00
ID= 1434, predicted=  7, true=  7, accuracy=1.00
ID= 1435, predicted=  7, true=  7, accuracy=1.00
ID= 1436, predicted=  7, true=  7, accuracy=1.00
ID= 1437, predicted=  7, true=  5, accuracy=0.00
ID= 1438, predicted=  7, true=  7, accuracy=1.00
ID= 1439, predicted=  3, true=  3, accuracy=1.00
ID= 1440, predicted=  3, true=  3, accuracy=1.00
ID= 1441, predicted=  1, true=  1, accuracy=1.00
ID= 1442, predicted=  1, true=  1, accuracy=1.00
ID= 1443, predicted=  1, true=  1, accuracy=1.00
ID= 1444, predicted=  1, true=  1, accuracy=1.00
ID= 1445, predicted=  1, true=  1, accuracy=1.00
ID= 1446, predicted=  1, true=  1, accuracy=1.00
ID= 1447, predicted=  1, true=  1, accuracy=1.00
ID= 1448, predicted=  1, true=  1, accuracy=1.00
ID= 1449, predicted=  1, true=  1, accuracy=1.00
ID= 1450, predicted=  1, true=  1, accuracy=1.00
ID= 1451, predicted=  1, true=  1, accuracy=1.00
ID= 1452, predicted=  1, true=  1, accuracy=1.00
ID= 1453, predicted=  4, true=  4, accuracy=1.00
ID= 1454, predicted=  4, true=  7, accuracy=0.00
ID= 1455, predicted=  7, true=  7, accuracy=1.00
ID= 1456, predicted=  7, true=  7, accuracy=1.00
ID= 1457, predicted=  4, true=  7, accuracy=0.00
ID= 1458, predicted=  7, true=  5, accuracy=0.00
ID= 1459, predicted=  7, true=  7, accuracy=1.00
ID= 1460, predicted=  7, true=  7, accuracy=1.00
ID= 1461, predicted=  1, true=  1, accuracy=1.00
ID= 1462, predicted=  1, true=  1, accuracy=1.00
ID= 1463, predicted=  1, true=  1, accuracy=1.00
ID= 1464, predicted=  1, true=  1, accuracy=1.00
ID= 1465, predicted=  1, true=  1, accuracy=1.00
ID= 1466, predicted=  1, true=  1, accuracy=1.00
ID= 1467, predicted=  1, true=  1, accuracy=1.00
ID= 1468, predicted=  1, true=  1, accuracy=1.00
ID= 1469, predicted=  1, true=  1, accuracy=1.00
ID= 1470, predicted=  1, true=  1, accuracy=1.00
ID= 1471, predicted=  1, true=  1, accuracy=1.00
ID= 1472, predicted=  1, true=  1, accuracy=1.00
ID= 1473, predicted=  1, true=  1, accuracy=1.00
ID= 1474, predicted=  1, true=  1, accuracy=1.00
ID= 1475, predicted=  1, true=  1, accuracy=1.00
ID= 1476, predicted=  1, true=  1, accuracy=1.00
ID= 1477, predicted=  1, true=  1, accuracy=1.00
ID= 1478, predicted=  7, true=  7, accuracy=1.00
ID= 1479, predicted=  7, true=  7, accuracy=1.00
ID= 1480, predicted=  3, true=  7, accuracy=0.00
ID= 1481, predicted=  3, true=  7, accuracy=0.00
ID= 1482, predicted=  4, true=  7, accuracy=0.00
ID= 1483, predicted=  4, true=  7, accuracy=0.00
ID= 1484, predicted=  7, true=  7, accuracy=1.00
ID= 1485, predicted=  1, true=  1, accuracy=1.00
ID= 1486, predicted=  1, true=  1, accuracy=1.00
ID= 1487, predicted=  1, true=  1, accuracy=1.00
ID= 1488, predicted=  1, true=  1, accuracy=1.00
ID= 1489, predicted=  1, true=  1, accuracy=1.00
ID= 1490, predicted=  1, true=  1, accuracy=1.00
ID= 1491, predicted=  1, true=  1, accuracy=1.00
ID= 1492, predicted=  1, true=  1, accuracy=1.00
ID= 1493, predicted=  1, true=  1, accuracy=1.00
ID= 1494, predicted=  1, true=  1, accuracy=1.00
ID= 1495, predicted=  1, true=  1, accuracy=1.00
ID= 1496, predicted=  7, true=  7, accuracy=1.00
ID= 1497, predicted=  7, true=  7, accuracy=1.00
ID= 1498, predicted=  7, true=  7, accuracy=1.00
ID= 1499, predicted=  7, true=  7, accuracy=1.00
ID= 1500, predicted=  7, true=  7, accuracy=1.00
ID= 1501, predicted=  7, true=  7, accuracy=1.00
ID= 1502, predicted=  7, true=  7, accuracy=1.00
ID= 1503, predicted=  7, true=  7, accuracy=1.00
ID= 1504, predicted=  3, true=  7, accuracy=0.00
ID= 1505, predicted=  4, true=  7, accuracy=0.00
ID= 1506, predicted=  4, true=  7, accuracy=0.00
ID= 1507, predicted=  4, true=  7, accuracy=0.00
ID= 1508, predicted=  3, true=  3, accuracy=1.00
ID= 1509, predicted=  3, true=  3, accuracy=1.00
ID= 1510, predicted=  1, true=  1, accuracy=1.00
ID= 1511, predicted=  1, true=  1, accuracy=1.00
ID= 1512, predicted=  1, true=  1, accuracy=1.00
ID= 1513, predicted=  1, true=  1, accuracy=1.00
ID= 1514, predicted=  1, true=  1, accuracy=1.00
ID= 1515, predicted=  1, true=  1, accuracy=1.00
ID= 1516, predicted=  1, true=  1, accuracy=1.00
ID= 1517, predicted=  1, true=  1, accuracy=1.00
ID= 1518, predicted=  1, true=  1, accuracy=1.00
ID= 1519, predicted=  1, true=  1, accuracy=1.00
ID= 1520, predicted=  1, true=  1, accuracy=1.00
ID= 1521, predicted=  1, true=  1, accuracy=1.00
ID= 1522, predicted=  1, true=  1, accuracy=1.00
ID= 1523, predicted=  1, true=  1, accuracy=1.00
ID= 1524, predicted=  1, true=  1, accuracy=1.00
ID= 1525, predicted=  7, true=  7, accuracy=1.00
ID= 1526, predicted=  7, true=  7, accuracy=1.00
ID= 1527, predicted=  7, true=  7, accuracy=1.00
ID= 1528, predicted=  3, true=  7, accuracy=0.00
ID= 1529, predicted=  3, true=  7, accuracy=0.33
ID= 1530, predicted=  7, true=  7, accuracy=1.00
ID= 1531, predicted=  7, true=  7, accuracy=1.00
ID= 1532, predicted=  3, true=  3, accuracy=1.00
